trial,t,timestamp_ms,axis,commanded_rate,input_pct,seg,motor_1,motor_2,motor_3,motor_4,motor_max,measured_omega,alpha,cross_axis_drift,rollspeed,pitchspeed,yawspeed
rot_roll_2,0.11740756034851074,48491.23,roll,2.0,6.666666666666667,step,0.41287267208099365,0.2040559947490692,0.41287267208099365,0.2040559947490692,0.41287267208099365,-5.555119514465332,0.0,8.589090971279495e-07,-5.555119514465332,4.3075141320514376e-07,-7.430868436131277e-07
rot_roll_2,0.1219182014465332,48505.01,roll,2.0,6.666666666666667,step,0.41287267208099365,0.2040559947490692,0.41287267208099365,0.2040559947490692,0.41287267208099365,-5.652559280395508,-21.602198847719222,8.73974561914971e-07,-5.652559280395508,3.7793932960994425e-07,-7.880313432906405e-07
rot_roll_2,0.1264333724975586,48505.01,roll,2.0,6.666666666666667,step,0.41287267208099365,0.2040559947490692,0.41287267208099365,0.2040559947490692,0.41287267208099365,-5.652559280395508,0.0,8.73974561914971e-07,-5.652559280395508,3.7793932960994425e-07,-7.880313432906405e-07
rot_roll_2,0.13094377517700195,48505.01,roll,2.0,6.666666666666667,step,0.4110445976257324,0.20010019838809967,0.4110445976257324,0.20010019838809967,0.4110445976257324,-5.652559280395508,0.0,8.73974561914971e-07,-5.652559280395508,3.7793932960994425e-07,-7.880313432906405e-07
rot_roll_2,0.13596129417419434,48518.926,roll,2.0,6.666666666666667,step,0.4110445976257324,0.20010019838809967,0.4110445976257324,0.20010019838809967,0.4110445976257324,-5.735865592956543,-16.603088619624614,8.868547832385214e-07,-5.735865592956543,3.1886531814961927e-07,-8.275483764919045e-07
rot_roll_2,0.1404719352722168,48518.926,roll,2.0,6.666666666666667,step,0.4095756411552429,0.19937829673290253,0.4095756411552429,0.19937829673290253,0.4095756411552429,-5.735865592956543,0.0,8.868547832385214e-07,-5.735865592956543,3.1886531814961927e-07,-8.275483764919045e-07
rot_roll_2,0.1449887752532959,48518.926,roll,2.0,6.666666666666667,step,0.4095756411552429,0.19937829673290253,0.4095756411552429,0.19937829673290253,0.4095756411552429,-5.735865592956543,0.0,8.868547832385214e-07,-5.735865592956543,3.1886531814961927e-07,-8.275483764919045e-07
rot_roll_2,0.14949989318847656,48532.787,roll,2.0,6.666666666666667,step,0.40706995129585266,0.19853685796260834,0.40706995129585266,0.19853685796260834,0.40706995129585266,-5.776124954223633,-8.924475450557582,8.930797158991126e-07,-5.776124954223633,2.5337590159324463e-07,-8.563831102037511e-07
rot_roll_2,0.15401172637939453,48532.787,roll,2.0,6.666666666666667,step,0.40706995129585266,0.19853685796260834,0.40706995129585266,0.19853685796260834,0.40706995129585266,-5.776124954223633,0.0,8.930797158991126e-07,-5.776124954223633,2.5337590159324463e-07,-8.563831102037511e-07
rot_roll_2,0.1585555076599121,48532.787,roll,2.0,6.666666666666667,step,0.406292200088501,0.19804677367210388,0.406292200088501,0.19804677367210388,0.406292200088501,-5.776124954223633,0.0,8.930797158991126e-07,-5.776124954223633,2.5337590159324463e-07,-8.563831102037511e-07
rot_roll_2,0.16306662559509277,48546.681,roll,2.0,6.666666666666667,step,0.406292200088501,0.19804677367210388,0.406292200088501,0.19804677367210388,0.406292200088501,-5.789351463317871,-2.9319803393055337,8.951246519743659e-07,-5.789351463317871,1.84219629772997e-07,-8.759630532040319e-07
rot_roll_2,0.16758060455322266,48546.681,roll,2.0,6.666666666666667,step,0.40565043687820435,0.19675157964229584,0.40565043687820435,0.19675157964229584,0.40565043687820435,-5.789351463317871,0.0,8.951246519743659e-07,-5.789351463317871,1.84219629772997e-07,-8.759630532040319e-07
rot_roll_2,0.17211437225341797,48546.681,roll,2.0,6.666666666666667,step,0.40565043687820435,0.19675157964229584,0.40565043687820435,0.19675157964229584,0.40565043687820435,-5.789351463317871,0.0,8.951246519743659e-07,-5.789351463317871,1.84219629772997e-07,-8.759630532040319e-07
rot_roll_2,0.1766812801361084,48560.624,roll,2.0,6.666666666666667,step,0.40565043687820435,0.19675157964229584,0.40565043687820435,0.19675157964229584,0.40565043687820435,-5.796902179718018,-1.6533542156095014,8.962923143736397e-07,-5.796902179718018,1.1334338978485903e-07,-8.890968388186593e-07
rot_roll_2,0.18121957778930664,48560.624,roll,2.0,6.666666666666667,step,0.4056403934955597,0.1960279643535614,0.4056403934955597,0.1960279643535614,0.4056403934955597,-5.796902179718018,0.0,8.962923143736397e-07,-5.796902179718018,1.1334338978485903e-07,-8.890968388186593e-07
rot_roll_2,0.18572449684143066,48560.624,roll,2.0,6.666666666666667,step,0.4056403934955597,0.1960279643535614,0.4056403934955597,0.1960279643535614,0.4056403934955597,-5.796902179718018,0.0,8.962923143736397e-07,-5.796902179718018,1.1334338978485903e-07,-8.890968388186593e-07
rot_roll_2,0.19023728370666504,48574.457,roll,2.0,6.666666666666667,step,0.40586957335472107,0.19467784464359283,0.40586957335472107,0.19467784464359283,0.40586957335472107,-5.808841228485107,-2.6456043956043955,8.981381334770213e-07,-5.808841228485107,4.1447037801845e-08,-8.971812803793e-07
rot_roll_2,0.1947462558746338,48574.457,roll,2.0,6.666666666666667,step,0.40586957335472107,0.19467784464359283,0.40586957335472107,0.19467784464359283,0.40586957335472107,-5.808841228485107,0.0,8.981381334770213e-07,-5.808841228485107,4.1447037801845e-08,-8.971812803793e-07
rot_roll_2,0.19977211952209473,48574.457,roll,2.0,6.666666666666667,step,0.40601128339767456,0.19411154091358185,0.40601128339767456,0.19411154091358185,0.40601128339767456,-5.808841228485107,0.0,8.981381334770213e-07,-5.808841228485107,4.1447037801845e-08,-8.971812803793e-07
rot_roll_2,0.20428824424743652,48581.469,roll,2.0,6.666666666666667,step,0.40601128339767456,0.19411154091358185,0.40601128339767456,0.19411154091358185,0.40601128339767456,-5.816674709320068,-1.7345581248020272,8.993494781563855e-07,-5.816674709320068,5.188894647289999e-09,-8.993345090857474e-07
rot_roll_2,0.20882201194763184,48581.469,roll,2.0,6.666666666666667,step,0.4062514007091522,0.193222776055336,0.4062514007091522,0.193222776055336,0.4062514007091522,-5.816674709320068,0.0,8.993494781563855e-07,-5.816674709320068,5.188894647289999e-09,-8.993345090857474e-07
rot_roll_2,0.21332764625549316,48581.469,roll,2.0,6.666666666666667,step,0.4062514007091522,0.193222776055336,0.4062514007091522,0.193222776055336,0.4062514007091522,-5.816674709320068,0.0,8.993494781563855e-07,-5.816674709320068,5.188894647289999e-09,-8.993345090857474e-07
rot_roll_2,0.21784019470214844,48595.33,roll,2.0,6.666666666666667,step,0.4062514007091522,0.193222776055336,0.4062514007091522,0.193222776055336,0.4062514007091522,-5.833990097045898,-3.837163840016907,9.020265940098104e-07,-5.833990097045898,-6.776770078431582e-08,-8.994773565973446e-07
rot_roll_2,0.22235417366027832,48595.33,roll,2.0,6.666666666666667,step,0.4063505530357361,0.19287793338298798,0.4063505530357361,0.19287793338298798,0.4063505530357361,-5.833990097045898,0.0,9.020265940098104e-07,-5.833990097045898,-6.776770078431582e-08,-8.994773565973446e-07
rot_roll_2,0.22686362266540527,48595.33,roll,2.0,6.666666666666667,step,0.4063505530357361,0.19287793338298798,0.4063505530357361,0.19287793338298798,0.4063505530357361,-5.833990097045898,0.0,9.020265940098104e-07,-5.833990097045898,-6.776770078431582e-08,-8.994773565973446e-07
rot_roll_2,0.2318878173828125,48609.188,roll,2.0,6.666666666666667,step,0.40654537081718445,0.1923077404499054,0.40654537081718445,0.1923077404499054,0.40654537081718445,-5.850880146026611,-3.361742514117591,9.046379916598404e-07,-5.850880146026611,-1.4091381217440357e-07,-8.935956543609791e-07
rot_roll_2,0.2364034652709961,48609.188,roll,2.0,6.666666666666667,step,0.40654537081718445,0.1923077404499054,0.40654537081718445,0.1923077404499054,0.40654537081718445,-5.850880146026611,0.0,9.046379916598404e-07,-5.850880146026611,-1.4091381217440357e-07,-8.935956543609791e-07
